ID_FORNECEDOR;Referencia;Aplicacao;Unidade;Preco_cmp;Qtd_Emb;Qtd_Estoque;Ativo;Cod_Barra;MaxDesc;Preco_vda
6;MDS T11;TAMBOR FREIO TS.C/CUBO ESCORT/VER >92;PC;0;2;0;S;7894433142627;5;0
6;MDS T11A;TAMBOR FREIO TS.C/CUBO ESCORT/VER/LOGUS;PC;0;2;0;S;7894433142665;5;0
6;MDS T28A;TAMBOR FREIO TS.CELTA 1.0 01>/1.4 03>;PC;0;2;0;S;7894433143341;5;0
6;MDS D653;D.FREIO VENT.DT.CLIO/RT1.8/2.0 16V/KANG;PC;0;2;0;S;7894433134622;5;0
6;MDS D087;DISCO FREIO DIANT.VENT.CIVIC 1.6 93/00;PC;0;2;0;S;7894433125583;5;0
6;MDS D354;DISCO FREIO COROLLA 1.6 SEDAN / SW 92>98 / 1.8 99>02 - TDS 16V;PC;0;2;0;S;7894433131669;5;0
6;MDS D42;D.FREIO SOL.DT.147/SPAZIO/UNO S/CS;PC;0;2;0;S;7894433132741;5;0
6;MDS D49;DISCO FREIO DIANT.VENT.ASTRA/ZAFIRA 2.0;PC;0;2;0;S;7894433133588;5;0
6;MDS D695A;DISCO FREIO C3 1,4 8V 02> / 206 1.0 / 16V 00>;PC;0;2;0;S;7894433135223;5;0
6;MDS T04;TAMBOR FREIO TS.S/CUBO FUSCA 70>;PC;0;2;0;S;7894433142108;5;0
6;MDS T28B;TAMBOR FREIO TS.CORSA/SEDAN/SW 1.8/1.0 8V 02>;PC;0;2;0;S;7894433143389;5;0
6;MDS D18B;DISCO FREIO DIANT.VENT.S10/BLAZER 4X2;PC;0;2;0;S;7894433127464;5;0
6;MDS D40;D.FREIO VENT.DT. D.REY/PAMPA/BELINA 83>;PC;0;2;0;S;7894433132581;5;0
6;MDS D842;D.FREIO VENT.DT.MEGANE SCENIC 4FUROS 91>;PC;0;2;0;S;7894433136701;5;0
6;MDS T03;TAMBOR FREIO TS.S/CUBO BRASILIA 4F 2SERIE;PC;0;2;0;S;7894433142061;5;0
6;MDS T29;TAMBOR FREIO TS.S/CUBO TIPO 1.6 93>;PC;0;2;0;S;7894433143426;5;0
6;MDS D087A;DISCO FREIO DIANT.VENT.NEW CIVIC 05>;PC;0;2;0;S;7894433125620;5;0
6;MDS D18;D.FREIO VENT.DIANT AD10/20/SILV/VERANEIO;PC;0;2;0;S;7894433126986;5;0
6;MDS D25B;D.FREIO SOL.TRAS.STILO 1.8 16V / 2.4 20V 02> - C/ABS;PC;0;2;0;S;7894433129185;5;0
6;MDS D354B;DISCO FREIO COROLLA 1.6 / 1.8 16V 03>;PC;0;2;0;S;7894433131744;5;0
6;MDS D311;DISCO FREIO DIANT.SOLIDO FIAT 147;PC;0;2;0;S;7894433130068;5;0
6;MDS D41A;D.FREIO SOL.DT.FIESTA 1.3 IMP. 95> TDS;PC;0;2;0;S;7894433132666;5;0
6;MDS D705;D.FREIO SOL.DT.CLIO 1.6/R19 RN/TWING.96>;PC;0;2;0;S;7894433135629;5;0
6;MDS D17A;DISCO FREIO TRAS.SOLIDO MONZA/KADETT;PC;0;2;0;S;7894433126948;5;0
6;MDS D44;D.FREIO VENT.DT.UNO 1.5/6R MPI 87>;PC;0;2;0;S;7894433132864;5;0
6;MDS T19;TAMBOR FREIO TS.S/CUBO OPALA/CARAV 69>;PC;0;2;0;S;7894433142948;5;0
6;MDS T39;TAMBOR FREIO TS.C/CUBO CORCEL/D.REY 78>;PC;0;2;0;S;7894433143945;5;0
6;MDS T40;TAMBOR FREIO TS.PAMPA 4X2 82>;PC;0;2;0;S;7894433143983;5;0
6;MDS D35B;D.FREIO VENT.DT.GOLF 1.8 20V/2.0 16V;PC;0;2;0;S;7894433131904;5;0
6;MDS D47;D.FREIO VENT.DT.OMEGA/SUPREMA GL/GLS 93>;PC;0;2;0;S;7894433133106;5;0
6;MDS D50A;DISCO FREIO DIANT.VENT.MAREA/STILO 20V;PC;0;2;0;S;7894433133823;5;0
6;MDS D612;D.FREIO VENT.DT.SPRINTER 96>;PC;0;2;0;S;7894433134301;5;0
6;MDS D695D;D.FREIO TR S/ CUBO C3 1.4/1.6 16V 02> / 307 01>;PC;0;2;0;S;7894433135346;5;0
6;MDS CTC43;CUBO RODA TRAS.UNO/PREMIO C/ROLAMENTO 82>;PC;0;1;0;S;7894433150301;5;0
6;MDS CD31;CUBO RODA DIANT.GOL/VOYAGE/PARATI 74>;PC;0;1;0;S;7894433123503;5;0
6;MDS CTC44;CUBO RODA TRAS.FIORINO/PICK-UP/ELBA/STRADA C/ROL.94>;PC;0;1;0;S;7894433152022;5;0
6;MDS CD43;CUBO RODA DIANT.UNO/SIENA/PREMIO/FIORINO/ELBA 82>;PC;0;1;0;S;7894433123787;5;0
6;MDS CD44;CUBO RODA DIANT.PALIO 96>;PC;0;1;0;S;7894433123862;5;0
6;MDS CTC29;CUBO RODA TRAS.SIENA/PALIO/TIPO 2.0/UNO TODOS;PC;0;1;0;S;7894433151988;5;0
6;MDS CD45;CUBO RODA DIANT.MONZA/KADETT/VECTRA/ASTRA >97;PC;0;1;0;S;7894433123909;5;0
6;MDS CD28;CUBO RODA DIANT.CORSA/CELTA/TIGRA PICK-UP TODOS;PC;0;1;0;S;7894433123381;5;0
6;MDS CTC42;CUBO RODA TRAS.UNO/ELBA/PREMIO/147 C/ROL. 77>81;PC;0;1;0;S;7894433236661;5;0
6;MDS CT44;CUBO RODA TRAS.FIORINO/PICK-UP/ELBA/STRADA 94> - C/ROL NAC.;PC;0;1;0;S;7894433124906;5;0
6;MDS D31C;D.FREIO VENT.DT. GOL / VOYAGE 08> G5 ARO 14;PC;0;2;0;S;;5;0
6;MDS D912;D.FREIO DIANT. SOL. MBB 710 96>03 / 912 88>96;PC;0;1;0;S;7894433136985;5;0
6;MDS D28D;D.FREIO VENT. ASTRA / VECTRA 2.0 8V 05>11;PC;0;2;0;S;7894433129505;5;0
6;MDS D45;D.FREIO DIANT. SOL. CHEVETTE 73>79;PC;0;2;0;S;7894433132949;5;0
6;MDS D48C;D.FREIO VENT. VECTRA 1.8 16V 95>00;PC;0;2;0;S;7894433133465;5;0
6;MDS D49A;D.FREIO VENT. VECTRA 2.2 8V 99>05;PC;0;2;0;S;7894433133625;5;0
6;MDS D705A;D.FREIO DIANT. SOL. LOGAN 1.0 / 1.6 8/16V / SANDERO 1.6 8V 07>;PC;0;2;0;S;7894433152824;5;0
6;MDS T08B;T.FREIO TRAS. KOMBI 78>81 C/ CUBO;PC;0;1;0;S;7894433142504;5;0
6;MDS T36;T.FREIO TRAS. FIESTA 1.6 8V 02> / ECOSPORT 03> C/CUBO;PC;0;2;0;S;7894433143785;5;0
6;MDS T705;T.FREIO TRAS. CLIO 1.0 / 1.6 16V 00> C/ CUBO S/ ABS;PC;0;2;0;S;7894433144669;5;0
6;MDS T705A;T.FREIO TRAS. CLIO 1.0 / 1.6 16V 00> C/ CUBO C/ ABS;PC;0;2;0;S;7894433144706;5;0
6;MDS D43A;D.FREIO DIANT. SOL. UNO 10>;PC;0;2;0;S;7894433442307;5;0
6;MDS D43B;D.FREIO DIANT. VENT. UNO 10>;PC;0;2;0;S;;5;0
6;MDS CT03;CUBO RODA TRAS. FUSCA 70>96 / BRASILIA 70>82;PC;0;2;0;S;7894433124548;5;0
6;MDS CT08;CUBO RODA TRAS. KOMBI 82>;PC;0;1;0;S;7894433124586;5;0
6;MDS CD43A;CUBO RODA DIANT. FIORINO 94> / ELBA 94>;PC;0;1;0;S;7894433123824;5;0
6;MDS CD39;CUBO RODA DIANT. CORCEL / BELINA 75>83;PC;0;1;0;S;7894433123664;5;0
6;MDS CD29;CUBO RODA DIANT. TIPO 1.6 93>97;PC;0;1;0;S;7894433123428;5;0
6;MDS CD11;CUBO RODA DIANT. ESCORT 1.6 80>90;PC;0;1;0;S;7894433122667;5;0
6;MDS CD11A;CUBO RODA DIANT. ESCORT 1.6 92> / FIESTA 1.4 16V 96> / LOGUS 93>97;PC;0;1;0;S;7894433122704;5;0
6;MDS D36D;D.FREIO SOL.TS. FOCUS 1.6 8V / 2.0 16V 08>;PC;0;1;0;S;;5;0
6;MDS D36E;D.FREIO VENT.DT. FOCUS 1.8 / 2.0 16V 08>;PC;0;1;0;S;;5;0
6;MDS D36F;D.FREIO VENT.DT. FIESTA 12>;PC;0;1;0;S;;5;0
6;MDS D28F;D.FREIO VENT.DT. COBALT 1.4/1.8 12> C/ABS;PC;0;1;0;S;;5;0
6;MDS D28G;D.FREIO VENT.DT. COBALT 1.4/1.8 12> S/ABS;PC;0;1;0;S;;5;0
6;MDS D17D;D.FREIO SOL.TS. CRUZE 1.8 11>;PC;0;1;0;S;;5;0
6;MDS D17E;D.FREIO VENT.DT. CRUZE 1.8 11>;PC;0;1;0;S;;5;0
6;MDS D842E;D.FREIO VENT.DT. 1.6 / 2.0 06>;PC;0;1;0;S;;5;0
6;MDS T25A;T.FREIO TRAS. PALIO / UNO 11> C/ABS;PC;0;1;0;S;;5;0
6;MDS T31E;T.FREIO TRAS. GOL 1.0/1.6 09> C/ CUBO;PC;0;1;0;S;;5;0
6;MDS T31D;T.FREIO TRAS. SAVEIRO G5 1.6 8V 10> S/ CUBO;PC;0;1;0;S;;5;0
6;MDS D18F;DISCO FREIO DIANT.VENT.S10 4X2/4X4 C/S ABS 6 FUROS 12>;PC;0;2;0;S;;5;0
6;MDS D099B;DISCO FREIO DIANT.VENT.HB20 4 FUROS 12>;PC;0;2;0;S;;5;0
6;MDS D695E;DISCO FREIO TRAS.SOL.PEUGEOT 207 4 FUROS 06>;PC;0;2;0;S;;5;0
6;MDS D705B;DISCO FREIO DIANT.VENT.DUSTER 1.6 16V 5 FUROS 11>;PC;0;2;0;S;;5;0
6;MDS D705C;DISCO FREIO DIANT.VENT.DUSTER 2.0 16V 5 FUROS 11>;PC;0;2;0;S;;5;0
6;MDS T28C;TAMBOR FREIO TRAS.COBALT 1.4 11> / SONIC 1.6 12>;PC;0;2;0;S;;5;0
6;MDS CT35B;CUBO RODA TRAS. SAVEIRO G5 10> C/ ROLAMENTO;PC;0;1;0;S;;5;0
