ID_FORNECEDOR;Referencia;Aplicacao;Unidade;Preco_cmp;Qtd_Emb;Qtd_Estoque;Ativo;Cod_Barra;MaxDesc;Preco_vda
7;TEC AR8833;FILTRO AR KADETT/MONZA EFI TODOS;PC;0;6;0;S;7891342002134;5;0
7;TEC AR9620;FILTRO AR VW/FORD/GM 1.6>1.8> MT.AGUA TODOS;PC;0;6;0;S;7891342002141;5;0
7;TEC AR9621;FILTRO AR GOL AT 1.0 8V 97>01;PC;0;1;0;S;7891342002301;5;0
7;TEC GI01/1;FILTRO COMB.GOLF 1.6/8/2.0 93>98/GOL MPFI 2.0 95>97;PC;0;1;0;S;7891342004961;5;0
7;TEC GI02/1;FILTRO COMB.MONZA/KADETT EFI;PC;0;1;0;S;7891342005005;5;0
7;TEC GI03/1;FILTRO COMB.OMEGA 2.2 95>/ASTRA 2.0 16V 95>98/KAD 1.8/2.0 95>;PC;0;1;0;S;7891342005098;5;0
7;TEC GI04/7;FILTRO COMB.CORSA 1.0/4/6/8 94>/VECTRA 2.0 16V 97>/PALIO 01> - FLEX;PC;0;1;0;S;7891342008112;5;0
7;TEC GI06/7;FILTRO COMB.COUR/FIESTA/KA/ESC TDS EFI;PC;0;1;0;S;7891342008136;5;0
7;TEC GI07/1;FILTRO COMB.SANT/GOL/95>96/FOCUS/BICO FINO/GROSSO;PC;0;1;0;S;7891342004992;5;0
7;TEC GI08/1;FILTRO COMB.GOL/PAR/SAV TDS 97>BICO GROSSO;PC;0;1;0;S;7891342004985;5;0
7;TEC GI10;FILTRO COMB.GOLF 1.8/2.0 99>/A3 1.6/8 96>;PC;0;1;0;S;7891342005470;5;0
7;TEC GI40/7;FILTRO COMB.UNO 1.0 00>/PRMIO/ELBA/FIORINO 93>;PC;0;1;0;S;7891342008204;5;0
7;TEC GI41;FILTRO COMB.PALIO/WEEK/SIENA/STRADA 96>00;PC;0;1;0;S;7891342004862;5;0
7;TEC PSL190;FILTRO OLEO TRATORES 5600/5700 97>/6300/4039/6600 98>;PC;0;1;0;S;7891342005210;5;0
7;TEC PSL301;FILTRO OLEO MBB MT 366A/LA >96;PC;0;1;0;S;7891342000659;5;0
7;TEC PSL417;FILTRO OLEO N10/12/FH12/GM CAM. 12170 >96;PC;0;1;0;S;7891342000260;5;0
7;TEC PSL836;FILTRO OLEO 885/985/1180/1380 C/MOTOR VALMET IMPORTADO;PC;0;1;0;S;7891342001830;5;0
7;TEC PSL902;FILTRO OLEO F100/RANGER 2.5/8/9/4.0/S10/BLAZER 2.5 95>99;PC;0;1;0;S;7891342000635;5;0
7;TEC AP2888;FILTRO AR AGRALE C/MWM 84>/VALMET/VALTRA;PC;0;1;0;S;7891342504348;5;0
7;TEC AP4934;FILTRO AR CATERPILLAR NøORIG: 4M9334;PC;0;1;0;S;7891342504409;5;0
7;TEC AP7108;FILTRO AR MF 272/283/285/290/5285 C/PERKINS/F1000/F4000;PC;0;1;0;S;7891342504577;5;0
7;TEC AP7998;FILTRO AR F1000/F4000 TURBO/CARGO 814;PC;0;1;0;S;7891342504638;5;0
7;TEC AP8528;FILTRO AR MBB 608 NøORIG: 0010944504 KOMBI D 82>;PC;0;1;0;S;7891342504676;5;0
7;TEC AP9834;FILTRO AR MBB 1113/1513/2013/2213 NøORIG:0010945204;PC;0;1;0;S;7891342504683;5;0
7;TEC PL265;FILTRO OLEO CAM D60 / P / 70 / P / F600 / 700 / 750 / 11000;PC;0;1;0;S;7891342000352;5;0
7;TEC L4/1;FILTRO COMB.MBB 608 >83/BANDEIRANTE >80;PC;0;1;0;S;7891342001885;5;0
7;TEC PL449;FILTRO OLEO MBB 1319 / 1625 / 1628 / 1630 / 1632 / 2325 OM449A/LA;PC;0;1;0;S;7891342000413;5;0
7;TEC PL519;FILTRO OLEO MBB 1113/1313/1513/2013 79>96 OM352TURBO;PC;0;1;0;S;7891342000338;5;0
7;TEC PSC72/2;FILTRO COMB.VOLVO CAM. N10/12/10H/NL10280/10320;PC;0;1;0;S;7891342003094;5;0
7;TEC PSC73/1;FILTRO COMB.SCANIA 112 / 113 / 142 / 143 / T112 / 113;PC;0;1;0;S;7891342003100;5;0
7;TEC PSC84;FILTRO COMB.SCANIA 94/114/124 >98 MT DS29/11/12;PC;0;1;0;S;7891342003261;5;0
7;TEC PSC496;FILTRO COMB.F1000/4000 >92/D10/20/SILVERADO TURBO MWM 6CIL.;PC;0;1;0;S;7891342003087;5;0
7;TEC PSC498;FILTRO COMB.F1000 MWM 4.1/4.3 98>/F250 99>00;PC;0;1;0;S;7891342003131;5;0
7;TEC PSC498/2;FILTRO COMB.RANGER TURBO 02> 2.8;PC;0;1;0;S;7891342006262;5;0
7;TEC PSC499;FILTRO COMB.RANGER 2.5/MAXION 98>02;PC;0;1;0;S;7891342003636;5;0
7;TEC PSC744;FILTRO COMB.CATERPILLAR 12/120/130/140;PC;0;1;0;S;7891342003674;5;0
7;TEC FC161;FILTRO COMB.CARGO 1113/1313/1513/F1000;PC;0;2;0;S;7891342003285;5;0
7;TEC PC2/255;FILTRO COMB.MF1630/220/270/275/285/290/283;PC;0;1;0;S;7891342003070;5;0
7;TEC PSL135;FILTRO OLEO 206 1.6/8V 98>00/306 XT 1.8/2.0 94>98;PC;0;1;0;S;7891342000512;5;0
7;TEC PSL322;FILTRO OLEO BESTA 2.2L 92>/SPORTAGE DLX 95> - SECUNDARIO;PC;0;1;0;S;7891342000536;5;0
7;TEC AP1004;FILTRO AR H100 VAN GRACE DIESEL 2.5 94>;PC;0;1;0;S;7891342504188;5;0
7;TEC AP1011;FILTRO AR PEUGEOT/PICK-UP 504 94>96/DIESEL 97>;PC;0;1;0;S;7891342504256;5;0
7;TEC PSC996;FILTRO COMB.BESTA 2.2L 92>;PC;0;1;0;S;7891342003216;5;0
7;TEC PSC998;FILTRO COMB.L200 2.5L 97>/L300 2.5L 87>/PAJERO 94>01;PC;0;1;0;S;7891342003230;5;0
7;TEC ARS9839;FILTRO AR 13180/15180/MWM/17300/40300 CUMMINS 02>;PC;0;1;0;S;7891342005647;5;0
7;TEC ARL6096;FILTRO AR FOX 1.0 FLEX 03>/1.0 GAS/GOL POWER AT1.0 8V;PC;0;1;0;S;7891342006217;5;0
7;TEC ARS2868;FILTRO AR KOMBI 1.6 97>/S10/BLAZER 1.8 MWM 98>;PC;0;1;0;S;7891342505048;5;0
7;TEC ARS1189;FILTRO AR SCANIA SERIE 4 98> P/R/T 114/124;PC;0;1;0;S;7891342505079;5;0
7;TEC PSA761;FILTRO AGUA SCANIA 112/113/142/143/T112/T113/L113;PC;0;1;0;S;7891342005029;5;0
7;TEC AS820;FILTRO AR MBB CAM/ONIB 113/1313/1513 MT OM352/366/366A;PC;0;1;0;S;7891342004046;5;0
7;TEC PSD480/1;FILTRO OLEO MBB 712/914/915/1215C/1622L;PC;0;1;0;S;7891342004893;5;0
7;TEC PSD960/1;FILTRO OLEO VW 13150/13170/15170/CARGO 1030/1422/2425;PC;0;1;0;S;7891342005302;5;0
7;TEC AS860;FILTRO AR MBB 1935 / 1938 / 1941 / 2635 / 2638 / SCANIA 112/113/142/143;PC;0;1;0;S;7891342004114;5;0
7;TEC PSH517;FILTRO HIDR. N.HOLLAND TRAT. LINHA TL65/70/75/80/90/100;PC;0;1;0;S;7891342005258;5;0
7;TEC AS840;FILTRO AR CAMINHOES SCANIA/VW/MBB;PC;0;1;0;S;7891342004091;5;0
7;TEC AS500;FILTRO AR N.HOLLAND 7000/7500/7600/7700 C/ MT FORD;PC;0;1;0;S;7891342004107;5;0
7;TEC ASR807;FILTRO AR SIMVERADO C/MT MWM SPRINT 607T 01>/TROLLER MWM 2.8 SPRINT 95>;PC;0;1;0;S;7891342505666;5;0
7;TEC AS830;FILTRO AR MBB 1519 / 1520 / LS1524 / 1525 / 2220 / VALMET 138 / 148 / 1380 / 1580 / 1880 / S;PC;0;1;0;S;7891342004053;5;0
7;TEC PSD530;FILTRO OLEO MBB 1935 / 1941 / OF1318 / OH1318 / OH1621L;PC;0;1;0;S;PSD530;5;0
7;TEC PSD964;FILTRO OLEO CAM. F1000 / F2000 / F4000 / F11000 / F12000 / F13000 / F21000;PC;0;1;0;S;7891342003117;5;0
7;TEC PSD970/1;FILTRO OLEO VW 7100 / 8100 / 8120 / 8150 / 13150 / 13180 / 15180 / 17210;PC;0;1;0;S;7891342005357;5;0
7;TEC ASR838;FILTRO AR MBB712C / 912C / 915C / 1215C / 1218L / 1718M/OF1417;PC;0;1;0;S;7891342506045;5;0
7;TEC PSH306;FILTRO HIDR. VALMET CAIXA DE CAMBIO TRATORES 880/980/1180/1280;PC;0;1;0;S;7891342003865;5;0
7;TEC PSL174;FILTRO OLEO SCANIA 114 P/R/T 114 98>/124 P/R/T 99>;PC;0;1;0;S;7891342007207;5;0
7;TEC AS801;FILTRO AR M.FERGUSON MF 233/235/250/265;PC;0;1;0;S;7891342004015;5;0
7;TEC AS805;FILTRO AR M.FERGUSON M210X/275/283/290/5285/5290;PC;0;1;0;S;7891342004022;5;0
7;TEC PH521;FILTRO DIRECAO DYNAPAC CC21/CT20/CT20S/CT25/TR25;PC;0;1;0;S;7891342001267;5;0
7;TEC ARL7710;FILTRO AR COROLLA NOVO 1.6/1.8 16V TIPO FRAM;PC;0;1;0;S;7891342008143;5;0
7;TEC GI50/7;FILTRO COMB.CLIO/206/C3;PC;0;1;0;S;7891342008181;5;0
7;TEC GI60/7;FILTRO COMB.ECOSPORT/FIESTA 1.6;PC;0;1;0;S;7891342008105;5;0
7;TEC GI12/7;FILTRO COMB.FOX 1.0/1.3 03>/GOL 1.6 03> FLEX;PC;0;1;0;S;7891342008129;5;0
7;TEC ACP103;FILTRO AR CAB/CONDIC.PALIO/STRADA FIRE 8/16V 01>;PC;0;1;0;S;7891342005913;5;0
7;TEC PC162A;FILTRO COMB.M.FERGSON MF35/MF50/50X/65 PERKINS;PC;0;1;0;S;7891342004725;5;0
7;TEC ACP550;FILTRO AR CONDIC. CLIO 98>;PC;0;1;0;S;7891342010924;5;0
7;TEC ACP707;FILTRO AR CONDIC. FIT 07>08;PC;0;1;0;S;7891342010771;5;0
7;TEC PSL34M;F.OLEO MAX-TM1 147/TIPO/COUR/BEL/GOL/SAV CHT;PC;0;1;0;S;7891342010160;5;0
7;TEC PSL34MP;F.OLEO MAX-TM2 A3/OMEGA/DEL/ESC/BORA/FOX/GOLF/SANT/POLO EXC CHT;PC;0;1;0;S;7891342010177;5;0
7;TEC PSL18M;F.OLEO MAX-TM3 PALIO 1.8 MT GM/CORCEL/CHEVET/MONT/ASTRA;PC;0;1;0;S;7891342010184;5;0
7;TEC PSL20M;F.OLEO MAX-TM4 BRAVA/TIPO NAC / MAREA/206 1.0/1.6 8V;PC;0;1;0;S;7891342010191;5;0
7;TEC PSL55M;F.OLEO MAX-TM5 PALIO/SIENA/STRADA/DOB MT FIRE/FIT/CIVIC;PC;0;1;0;S;7891342010153;5;0
7;TEC PSL148;FILTRO OLEO ECOSPORT/FIESTA 1.6 05> FLEX;PC;0;1;0;S;7891342007313;5;0
7;TEC ARL4152;FILTRO AR NOVO UNO 1.0 / 1.4 EVO/VIVACE FIRE FLEX 10>;PC;0;1;0;S;7891342011761;5;0
7;TEC PEL108;FILTRO OLEO PEUGEOT 206 1.4 8V 04> / C3 1.4/1.6 03>;PC;0;1;0;S;7891342008297;5;0
7;TEC PEL109;FILTRO OLEO MBB CLASSE A 1.6 8V 99>05;PC;0;1;0;S;7891342008167;5;0
7;TEC PEL119;FILTRO OLEO PALIO/DOBLO/IDEA/SIENA 1.8 16V 10>;PC;0;1;0;S;;5;0
