ID_FORNECEDOR;Referencia;Aplicacao;Unidade;Preco_cmp;Qtd_Emb;Qtd_Estoque;Ativo;Cod_Barra;MaxDesc;Preco_vda
4;CT 4PK954;COR.POLY V TEMPRA 2.0 8/16V 92> S10 96>99;PC;0;1;32;S;7898447717864;5;0
4;CT 4PK975;COR.POLY V AR SPRINTER 310 2.5 97> UNO FIRE;PC;0;1;33;S;7898447717925;5;0
4;CT 4PK990;COR.POLY V ELANTRA/ECLIPSE/PAJERO 94>;PC;0;1;5;S;7898447712203;5;0
4;CT 4PK1000;COR.POLY V F1000/2000 MAXION 96>;PC;0;1;12;S;7898447712227;5;0
4;CT 4PK1145;COR.POLY V UNO/MILLE/FIORINO C/AR 1.0 95>;PC;0;1;0;S;7898447718052;5;0
4;CT 5PK906;COR.POLY V BMW 320/323/328I 95> ACD;PC;0;1;21;S;7898447712302;5;0
4;CT 5PK920;COR.POLY V CLIO/TWINGO 1.0 99> C/AR.S/DH;PC;0;1;12;S;7898447712319;5;0
4;CT 5PK925;COR.POLY V TIPO 1.6 93/97 S/ACD;PC;0;1;0;S;7898447717840;5;0
4;CT 5PK955;COR.POLY V PALIO/SIE/WEK/STR.1.6 16V 96>;PC;0;1;75;S;7898447717871;5;0
4;CT 5PK962;COR.POLY V TIPO C/AR 1.6 93>97;PC;0;1;36;S;7898447717901;5;0
4;CT 5PK970;COR.POLY V COROLLA 1.6/1.8 16V/GOLF S/AR;PC;0;1;41;S;7898447712357;5;0
4;CT 5PK990;COR.POLY V UNO/PR/FIOR. S/ACD 1.5 94>95;PC;0;1;13;S;7898447712364;5;0
4;CT 5PK1005;COR.POLY V BMW 535/540I V8 3.5/4.4 98> ACD;PC;0;1;10;S;7898447712388;5;0
4;CT 5PK1010;COR.POLY V UNO/FIORINO 1.0/1.5 >96;PC;0;1;49;S;7898447712395;5;0
4;CT 5PK1055;COR.POLY V TIPO C/AR 2.0 8/16V 94>95;PC;0;1;9;S;7898447719066;5;0
4;CT 5PK1105;COR.POLY V PALIO 1.0/1.5 96>97/DUCATO 98>;PC;0;1;26;S;7898447714252;5;0
4;CT 5PK1250;COR.POLY V KAD/MONZ 1.8/0/S10/BLAZ 2.2 96>;PC;0;1;185;S;7898447712449;5;0
4;CT 5PK1270;COR.POLY V MERCEDES CLASSE A 1.6 98>;PC;0;1;12;S;7898447712456;5;0
4;CT 6PK861;COR.POLY V FIESTA/COU/KA S/AR/DH END.96>;PC;0;1;80;S;7898447717765;5;0
4;CT 6PK894;COR.POLY V POLO/GOLF 97/S/AR/CORSA 98>;PC;0;1;37;S;7898447717772;5;0
4;CT 6PK915;COR.POLY V MONZA TDS 82>89 C/ACD E DH;PC;0;1;58;S;7898447717826;5;0
4;CT 6PK1070;COR.POLY V GOL/VOY/PAR AP 1.8/0 93/95 C/DH.;PC;0;1;39;S;7898447718007;5;0
4;CT 6PK1138;COR.POLY V MAREA 2.4 20V 00> DH;PC;0;1;33;S;7898447712555;5;0
4;CT 6PK1153;COR.POLY V MEGANE 2.0 95>/SEAT C/AR/POLO 97>;PC;0;1;21;S;7898447718090;5;0
4;CT 6PK1375;COR.POLY V GOL/PAR S/AR/C/DH 1.0MI/16V 97>;PC;0;1;89;S;7898447713682;5;0
4;CT 6PK1453;COR.POLY V PEUGEOT 206 1.1/1.4/1.6 98> DH;PC;0;1;12;S;7898447712593;5;0
4;CT 6PK1460;COR.POLY V CORSA 1.6 8V 95> S/ACD C/DH;PC;0;1;82;S;7898447719653;5;0
